Token,Image URL
"class=""['lazyload']""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/640x360/9095bc0df8e7022a4e2eaf5464820e59/0301-cbsm-whmbooks-qna-1757158-640x360.jpg#
"data-srcset=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/640x360/9095bc0df8e7022a4e2eaf5464820e59/0301-cbsm-whmbooks-qna-1757158-640x360.jpg 1x, https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/1280x720/9bf98cc8be323f887a7736cb21477f54/0301-cbsm-whmbooks-qna-1757158-640x360.jpg 2x""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/640x360/9095bc0df8e7022a4e2eaf5464820e59/0301-cbsm-whmbooks-qna-1757158-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/640x360/9095bc0df8e7022a4e2eaf5464820e59/0301-cbsm-whmbooks-qna-1757158-640x360.jpg#
</img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/8d46342c-ab64-4e7d-b711-08461bda9a89/thumbnail/640x360/9095bc0df8e7022a4e2eaf5464820e59/0301-cbsm-whmbooks-qna-1757158-640x360.jpg#
<img>,https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"src=""https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"alt=""0301-cbsm-jennyslate-qna-1757152-640x360.jpg """,https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"layout=""responsive""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"height=""360""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"width=""640""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"class=""['lazyload']""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"data-srcset=""https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/1280x720/73595bd3d5da7e2eff9ab39bd8ac7b23/0301-cbsm-jennyslate-qna-1757152-640x360.jpg 2x""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
</img>,https://assets2.cbsnewsstatic.com/hub/i/r/2023/03/01/609b9f25-376e-4183-8d83-aa4f4ea68bf0/thumbnail/640x360/47ec45544e6f9e77dabb562ff6cf13ea/0301-cbsm-jennyslate-qna-1757152-640x360.jpg#
<img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"src=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"alt=""0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg """,https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"layout=""responsive""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"height=""360""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"width=""640""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"class=""['lazyload']""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"data-srcset=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/1280x720/4827f1fb3b02628e3f9328f50c58bb1b/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg 2x""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
</img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/03/01/4dc5b17d-180d-4efc-90b9-a66e29d5677d/thumbnail/640x360/747ac4e6d482e48c6e5b9ffccd63c476/0301-cbsm-ptlterrainwheelchairs-strassmann-new-1757140-640x360.jpg#
<img>,https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"src=""https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"alt=""Dodgers' Infielder Jackie Robinson """,https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"layout=""responsive""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"height=""360""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"width=""640""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"class=""['lazyload']""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"data-srcset=""https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/1280x720/5c16218340603f6507c2ffd7fce6be2c/jackie-robinson.jpg 2x""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
</img>,https://assets2.cbsnewsstatic.com/hub/i/r/2022/04/15/e0a034af-3592-4292-bc54-9eb4f55fd944/thumbnail/640x360/b910fd57f7a10af2b9045cdb28a25b0b/jackie-robinson.jpg#
<img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"src=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"alt=""0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg """,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"layout=""responsive""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"height=""360""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"width=""640""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"class=""['lazyload']""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"data-srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg 1x, https://assets2.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/1280x720/402bd76c2a85083c7749617e279bc5a9/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg 2x""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
</img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/28/2895472b-f09a-4191-a945-66cc16f91230/thumbnail/640x360/d483b61f1e55eb078afa752cffcb68d2/0228-cbsm-bhmblackjewish-diaz-1753313-640x360.jpg#
<img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"src=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"alt=""0226-60minutes-williams-1748839-640x360.jpg """,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"layout=""responsive""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"height=""360""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"width=""640""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"class=""['lazyload']""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"data-srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg 1x, https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/1280x720/994622dbc095df9d50a04360c93e32d3/0226-60minutes-williams-1748839-640x360.jpg 2x""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
</img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/26/ef5d4d19-bc1a-40f2-9c91-114c21069b64/thumbnail/640x360/969f9baf8d0a851c5dc8d86fc72f227a/0226-60minutes-williams-1748839-640x360.jpg#
<img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"src=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"alt=""0219-60minutes-ukrainevideo-1728646-640x360.jpg """,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"layout=""responsive""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"height=""360""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"width=""640""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"class=""['lazyload']""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"data-srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/1280x720/c0e3e1ed771f567a8827d040ca05773d/0219-60minutes-ukrainevideo-1728646-640x360.jpg 2x""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
</img>,https://assets3.cbsnewsstatic.com/hub/i/r/2023/02/20/52374452-e083-4376-9e70-48dc23f84d31/thumbnail/640x360/fabba7d2b2392f33a52b81f27e53477a/0219-60minutes-ukrainevideo-1728646-640x360.jpg#
<img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"src=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"alt=""0219-60minutes-historymakersvideo-1728649-640x360.jpg """,https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"layout=""responsive""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"height=""360""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"width=""640""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"class=""['lazyload']""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"data-srcset=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg 1x, https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/1280x720/f53d42e697f6136930390bf62eb05fd5/0219-60minutes-historymakersvideo-1728649-640x360.jpg 2x""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
"srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
</img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/72bfcf5d-226c-4e16-9b37-c7f49c17e05b/thumbnail/640x360/2a421c3f321d586733ff2616aa1fa108/0219-60minutes-historymakersvideo-1728649-640x360.jpg#
<img>,https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/4f612643-1145-4860-959e-622b77ebfa27/thumbnail/640x360/9d6c5d73abd4f9f76ed5dbf875f0e2b5/0219-60minutes-finlandvideo-1728648-640x360.jpg#
"src=""https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/4f612643-1145-4860-959e-622b77ebfa27/thumbnail/640x360/9d6c5d73abd4f9f76ed5dbf875f0e2b5/0219-60minutes-finlandvideo-1728648-640x360.jpg#""",https://assets1.cbsnewsstatic.com/hub/i/r/2023/02/20/4f612643-1145-4860-959e-622b77ebfa27/thumbnail/640x360/9d6c5d73abd4f9f76ed5dbf875f0e2b5/0219-60minutes-finlandvideo-1728648-640x360.jpg#
